Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1887,2,19,50,41,10,5
1887,2,20,49,41,9.4,5
1887,2,21,51,39,10.6,3.9
1887,2,22,53,41,11.7,5
1887,2,23,53,49,11.7,9.4
1887,2,24,52,50,11.1,10
1887,2,25,50,37,10,2.8
1887,2,26,54,39,12.2,3.9
1887,2,27,50,48,10,8.9
1887,2,28,50,45,10,7.2
1887,3,1,50,46,10,7.8
1887,3,2,52,46,11.1,7.8
1887,3,3,50,39,10,3.9
1887,3,4,54,33,12.2,0.6
1887,3,5,49,35,9.4,1.7
1887,3,6,55,40,12.8,4.4
1887,3,7,48,37,8.9,2.8
1887,3,8,47,43,8.3,6.1
1887,3,9,51,33,10.6,0.6
1887,3,10,48,35,8.9,1.7
1887,3,11,52,42,11.1,5.6
1887,3,12,42,33,5.6,0.6
1887,3,13,43,31,6.1,-0.6
1887,3,14,48,29,8.9,-1.7
1887,3,15,43,34,6.1,1.1
1887,3,16,45,30,7.2,-1.1
1887,3,17,47,29,8.3,-1.7
1887,3,18,47,30,8.3,-1.1
1887,3,19,46,32,7.8,0
1887,3,20,48,29,8.9,-1.7
1887,3,21,49,34,9.4,1.1
1887,3,22,50,39,10,3.9
1887,3,23,49,41,9.4,5
1887,3,24,49,40,9.4,4.4
1887,3,25,52,40,11.1,4.4
1887,3,26,52,43,11.1,6.1
1887,3,27,53,46,11.7,7.8
